,index,Price,Year,Mileage,City,State,Vin,Make,Model
16221,253786,16995,2015,30995,Orlando, FL,3FA6P0K91FR102181,Ford,FusionTitanium
16222,570170,39987,2016,18052,Miami, FL,2T2ZZMCA7GC021058,Lexus,RX
16223,557873,27772,2014,25779,Milledgeville, GA,JTHBK1GG6E2102067,Lexus,ES
16224,712138,28495,2015,42442,Prince George, VA,1C6RR7FT1FS694922,Ram,"1500Express,"
16225,9754,15499,2007,81399,Anchorage, AK,2HNYD282X7H540822,Acura,MDX4WD
16226,301606,24990,2014,51089,Downtingtown, PA,1FM5K8D85EGB87857,Ford,ExplorerXLT
16227,465776,27964,2015,32171,Anderson, IN,KMHGN4JE8FU069453,Hyundai,Genesis3.8L
16228,523151,8888,2012,61138,Houston, TX,KNAFU4A28C5570578,Kia,Forte4dr
16229,700139,12995,2003,59132,Lakewood, WA,WP0CA29823U621753,Porsche,Boxster2dr
16230,414298,13574,2010,99391,Columbia, SC,5FNYF4H48AB021875,Honda,Pilot4WD
16231,697077,9555,2011,193550,Tampa, FL,5N1AA0ND9BN608887,Nissan,Armada2WD
16232,212004,10200,2013,91022,Fort Worth, TX,3C4PDCBG0DT600475,Dodge,JourneySXT
16233,274800,17995,2014,33252,Great Falls, MT,1ZVBP8AM4E5250613,Ford,MustangCoupe
16234,551014,29994,2014,37325,Doral, FL,SALVP2BG3EH905504,Land,Rover
16235,18884,32995,2015,34006,Allentown, PA,WAUBFGFFXF1082511,Audi,S3Premium
16236,720451,40995,2012,18116,Beaumont, TX,3C6UD5DL2CG330771,Ram,25004WD
16237,765144,17990,2016,41119,Houston, TX,4T1BF1FK9GU588260,Toyota,CamrySE
16238,538591,14995,2015,31470,Randolph, NJ,KNDJP3A5XF7147518,Kia,SoulAutomatic
16239,683687,11997,2010,105396,Crossville, TN,1N4AA5AP3AC805491,Nissan,Maxima4dr
16240,197141,19999,2016,42871,Newburgh, NY,2C4RC1BG7GR295550,Chrysler,Town
16241,28970,19290,2014,61925,Austin, TX,WBA3B5C5XEP652485,BMW,3
16242,402733,16500,2014,48950,Westmont, IL,5J6RM4H5XEL008321,Honda,CR-VEX
16243,591031,23977,2016,7250,Alhambra, CA,JM3KE2CY1G0828485,Mazda,CX-5Touring
16244,152361,25695,2012,74719,St Louis, MO,3GCPKTE7XCG288996,Chevrolet,Silverado
16245,2668,24588,2014,23788,Westport, CT,19UUA9F53EA000163,Acura,TLSH-AWD
16246,351300,19995,2015,23795,Baird, TX,2GKALMEK7F6146414,GMC,TerrainFWD
16247,830998,10920,2012,72604,Highland Park, IL,1VWCP7A36CC005648,Volkswagen,Passat4dr
16248,776990,19562,2014,37372,Westbrook, CT,2T3RFREV9EW184016,Toyota,RAV44X4
16249,307204,26547,2015,78469,Knoxville, TN,1FTEW1EP2FKD11880,Ford,F-1504WD
16250,703880,132500,2016,3860,Edison, NJ,WP0AB2A91GS122761,Porsche,911Coupe
16251,558812,25995,2014,25748,Norman, OK,JTHCF1D20E5011330,Lexus,IS
16252,778770,4990,2008,140019,North Palm Beach, FL,JTDKB20U387795887,Toyota,Prius5dr
16253,627386,16990,2013,66833,Manahawkin, NJ,WMWZC5C58DWP34436,MINI,Cooper
16254,839476,19596,2015,11402,Carrollton, TX,3VW2A7AU7FM061140,Volkswagen,Golf4-Door
16255,127095,12595,2008,74682,Denver, CO,2G1WC583889173787,Chevrolet,Impala4dr
16256,751319,14995,2014,28669,O'Fallon, IL,2T1BPRHE0EC150454,Toyota,CorollaECO
16257,783227,21070,2015,15111,San Antonio, TX,5TDKK3DC5FS646164,Toyota,"SiennaLE,"
16258,449011,15995,2016,40783,Merriam, KS,KM8J33A44GU104343,Hyundai,TucsonFWD
16259,51708,37991,2015,31599,Urbandale, IA,WBA4A7C55FD413612,BMW,4
16260,378336,60772,2016,4318,Easton, PA,1GT42YE82GF255491,GMC,Sierra
16261,134127,2999,2004,151238,Shelbyville, TN,1G1JF14FX47374029,Chevrolet,Cavalier2dr
16262,680631,23400,2015,44408,Albertville, AL,5N1AT2MT3FC782180,Nissan,RogueSL
16263,602625,15490,2011,70792,Orwell, OH,WDDGF8BB1BR179566,Mercedes-Benz,C-Class4dr
16264,182025,39899,2011,85690,Madison, TN,1GC4K1C87BF161609,Chevrolet,Silverado
16265,200028,1700,2003,120563,Fishers, IN,3C8FY78G03T579655,Chrysler,PT
16266,188726,4577,2006,129764,Grand Junction, CO,2A4GF68416R749874,Chrysler,Pacifica4dr
16267,834241,13888,2014,36031,Glendale, CA,WVGAV3AX1EW501417,Volkswagen,TiguanSEL
16268,441101,10994,2012,81761,Tacoma, WA,5NPEB4AC7CH309021,Hyundai,Sonata4dr
16269,276033,19999,2014,36621,Las Cruces, NM,1FMCU0GX8EUD31750,Ford,EscapeSE
16270,50648,32325,2014,44497,Raleigh, NC,WBALL5C59EJ105174,BMW,Z4sDrive28i
16271,161822,32999,2014,42415,Pikeville, KY,3GCUKSECXEG240945,Chevrolet,Silverado
16272,520872,12543,2016,19850,Huntsville, AL,KNAFK4A63G5600844,Kia,ForteAutomatic
16273,415368,22723,2015,35518,Orland Park, IL,5FNRL5H24FB012051,Honda,OdysseyLX
16274,483915,13225,2016,23775,Winter Haven, FL,1C4NJPBA7GD753447,Jeep,PatriotSport
16275,502244,22998,2012,56542,Lynnwood, WA,1C4RJFAG7CC226977,Jeep,Grand
16276,438493,12000,2013,57726,Auburn, MA,5NPEC4AC5DH551711,Hyundai,SonataGLS
16277,584829,16988,2016,10308,Mesquite, TX,3MZBM1W78GM325538,Mazda,Mazda3i
16278,291828,10370,2010,107762,Colorado Springs, CO,1FAHP2FW3AG119519,Ford,Taurus4dr
16279,464598,14000,2014,84297,Laurel, MD,KM8JUCAG0EU797853,Hyundai,TucsonLimited
16280,489957,17476,2016,27229,Danvers, MA,1C4NJRFB0GD758794,Jeep,PatriotLatitude
16281,456887,17094,2013,44365,Ardmore, PA,KM8SNDHF7DU004566,Hyundai,Santa
16282,694320,1995,2000,199225,Tampa, FL,JN1CA31D8YT503494,Nissan,Maxima4dr
16283,778075,23981,2017,15633,Lillington, NC,JTMWFREV9HJ101318,Toyota,RAV4XLE
16284,43903,40995,2017,4954,Pembroke Pines, FL,WBA8B9G37HNU53545,BMW,3
16285,356042,12995,2011,116194,Oklahoma City, OK,1GKKVRED0BJ391355,GMC,AcadiaAWD
16286,333391,34995,2015,72929,Butte, MT,1FTEW1EG9FFB35841,Ford,F-1504WD
16287,110839,23816,2016,15231,Las Vegas, NV,1G1ZH5SX1GF263993,Chevrolet,MalibuPremier
16288,326469,25994,2015,55922,Shrewsbury, NJ,1FDWE3FL0FDA05422,Ford,Econoline
16289,243553,13904,2017,62983,Little Rock, AR,3FA6P0HD6HR122943,Ford,FusionSE
16290,116191,4698,2007,85000,Carrollton, TX,2G1WB58K979346807,Chevrolet,Impala4dr
16291,416783,9230,2009,155265,Buford, GA,5FNRL38919B015110,Honda,Odyssey5dr
16292,510932,15495,2011,76076,Chelsea, MI,1J4RR4GG6BC571950,Jeep,Grand
16293,185372,46995,2016,13531,Escondido, CA,1GC4KYC80GF252463,Chevrolet,Silverado
16294,616692,45505,2017,2546,Austin, TX,55SWF4JB5HU210167,Mercedes-Benz,C-ClassC
16295,760082,17991,2016,36258,Savannah, GA,4T1BF1FK2GU230904,Toyota,CamrySE
16296,148991,27998,2016,29982,Virden, IL,1GNKVGKD6GJ313732,Chevrolet,TraverseAWD
16297,607403,31600,2015,33055,Milford, DE,WDCTG4GB4FJ101319,Mercedes-Benz,GLA-ClassGLA250
16298,795866,26495,2015,15313,West Jordan, UT,5TDDK3DC2FS107977,Toyota,"SiennaXLE,"
16299,554055,19495,2013,28884,Doral, FL,JTHBK1GG3D2070015,Lexus,ES
16300,197444,30988,2017,24310,Indianapolis, IN,2C4RC1BG9HR676012,Chrysler,PacificaTouring-L
16301,162552,22500,2007,80890,Tucson, AZ,1GCHK23U77F200422,Chevrolet,Silverado
16302,119263,6977,2006,76648,Evanston, IL,2G1WU581769384696,Chevrolet,Impala4dr
16303,461351,15877,2016,47169,BEAUMONT, TX,5NPE24AF4GH315567,Hyundai,Sonata2.4L
16304,190751,14990,2016,45787,Tallassee, AL,1C3CCCAB2GN159691,Chrysler,200Limited
16305,350849,13986,2013,66916,Pleasanton, TX,2GKALMEK7D6282510,GMC,TerrainFWD
16306,23160,57996,2017,9380,Watertown, MA,WA1LAAF78HD041043,Audi,Q73.0T
16307,328257,38988,2017,18880,New Bern, NC,1FM5K7F82HGC06960,Ford,ExplorerFWD
16308,217548,4635,2008,130099,Tuscumbia, AL,1D8HN54P98B102715,Dodge,Grand
16309,578753,21900,2013,40639,Portland, OR,1LNHL9FT1DG605038,Lincoln,MKS3.5L
16310,636922,12700,2016,51015,Fairview Heights, IL,1N4AL3AP9GC149482,Nissan,Altima2.5
16311,689297,23850,2014,79877,Grand Prairie, TX,5N1AR2MN0EC627603,Nissan,PathfinderPlatinum
16312,849477,2000,2004,148308,MONMOUTH JUNCTION, NJ,YV1SW59V542356838,Volvo,V702.5L
16313,195605,19551,2016,42436,Colorado Springs, CO,2C4RC1BG5GR299404,Chrysler,Town
16314,251350,8990,2014,52754,Tacoma, WA,3FADP4AJ1EM142685,Ford,FiestaSedan
16315,579454,27995,2014,14678,Hanover, PA,1LNHL9EK2EG611070,Lincoln,MKS3.7L
16316,828720,12453,2013,25877,Council Bluffs, IA,3VWDP7AJ0DM432603,Volkswagen,Jetta
16317,411743,24995,2016,24073,Amarillo, TX,1HGCT2B87GA000747,Honda,Accord
16318,545666,26990,2016,31980,Highland, IN,5XYPKDA5XGG103005,Kia,SorentoSX
16319,608696,24888,2012,57647,Calumet City, IL,4JGDA5HB9CA009209,Mercedes-Benz,M-ClassML350
16320,216410,17000,2014,65179,Warwick, NY,3C4PDDGG1ET316109,Dodge,JourneyCrossroad
16321,266418,9998,2010,82449,West Columbia, SC,1FMEU6DEXAUA74454,Ford,ExplorerRWD
16322,639646,10900,2014,26390,Wallingford, CT,3N1AB7AP1EY262564,Nissan,SentraSV
16323,302280,28255,2015,33996,Delray Beach, FL,1FM5K7F82FGA75218,Ford,ExplorerLimited
16324,294979,24991,2014,35239,Arlington, TX,1ZVBP8CF2E5309480,Ford,MustangCoupe
16325,648274,7585,2011,100573,Bellflower, CA,1N4AL2AP0BC177030,Nissan,Altima4dr
16326,736142,4980,2005,133347,Lebanon, TN,4S3BP616857378625,Subaru,Legacy
16327,751854,13899,2016,37924,Miami Gardens, FL,4T1BF1FK8GU568565,Toyota,CamrySE
16328,494307,18500,2016,19183,Bryan, TX,1C4NJCBA0GD739169,Jeep,CompassSport
16329,724434,4680,2008,120281,Kendall, FL,3GSCL33P38S691001,Saturn,VUEFWD
16330,141288,29000,2015,19203,Flemingsburg, KY,1GCVKREC1FZ211896,Chevrolet,Silverado
16331,405197,17888,2014,35912,Long Island City, NY,5J6RM4H36EL066098,Honda,CR-VLX
16332,11888,6490,2005,108465,Santa Monica, CA,WAUDG68E95A470784,Audi,A42005.5
16333,781794,16995,2014,38391,Little Falls, NJ,5TDZK3DC4ES493967,Toyota,"SiennaL,"
16334,299147,29540,2016,13889,Boardman, OH,1FTEW1E84GFB73505,Ford,F-1504WD
16335,684677,20679,2014,32586,Countryside, IL,1N6AD0ER5EN707621,Nissan,FrontierCrew
16336,816839,37776,2017,13525,Denison, TX,5TFUW5F18HX591064,Toyota,Tundra
16337,747331,12824,2015,42603,Madison, WI,2T1BURHE6FC292575,Toyota,CorollaLE
16338,577007,29870,2015,19839,Columbia, MO,5LMCJ2A91FUJ20788,Lincoln,MKCAWD
16339,689671,23400,2016,18740,DAYTON, OH,JN1AZ4EH2GM931833,Nissan,370ZCoupe
16340,817351,33598,2015,14314,Snellville, GA,5TFRM5F11FX094835,Toyota,Tundra
16341,237980,11450,2015,2033,Tinley Park, IL,3C3CFFBR4FT733355,FIAT,500Sport
16342,94367,14798,2015,47299,Watseka, IL,1G11D5SL1FF339734,Chevrolet,Malibu2LT
16343,37772,14888,2011,95059,Monterey Park, CA,WBADW7C55BE544416,BMW,3
16344,275418,16300,2013,65567,Fayetteville, AR,1FM5K7B89DGC83146,Ford,ExplorerBase
16345,293206,12495,2008,124781,Green Bay, WI,1FTPX14VX8FB62359,Ford,F-1504WD
16346,503032,29950,2015,20611,Aberdeen, NC,1C4RJEBG9FC872342,Jeep,Grand
16347,612769,34595,2015,27080,Great Neck, NY,4JGDA5HB5FA455071,Mercedes-Benz,M-ClassML350
16348,169813,32998,2013,72199,Newark, DE,1GNSKCE09DR310573,Chevrolet,TahoeLTZ
16349,242787,14483,2014,23858,Imlay City, MI,1FA6P0H73E5406796,Ford,FusionSE
16350,824166,5995,2006,94984,Levittown, PA,WVWEK73C66P201335,Volkswagen,Passat
16351,374312,44857,2015,42213,Albuquerque, NM,1GKS2BKC7FR278747,GMC,Yukon4WD
16352,128000,8997,2007,92429,Hillsdale, MI,1GCDT19E578180715,Chevrolet,Colorado4WD
16353,203393,8985,2010,67935,Roslyn, PA,2B3CA3CV8AH276847,Dodge,Charger4dr
16354,783870,17972,2013,78176,Vineland, NJ,2T3DFREV1DW002236,Toyota,RAV44X4
16355,592136,17893,2015,15422,Daytona Beach, FL,JM1NC2LF2F0240460,Mazda,MX5
16356,775193,9664,2007,86238,Fort Pierce, FL,JTMBD31VX76047052,Toyota,RAV44WD
16357,818906,5999,2002,133297,Tucson, AZ,JT3GN86R920243141,Toyota,4Runner4dr
16358,806696,3999,2001,151806,Santa Clara, CA,4T1BG22K51U857824,Toyota,Camry4dr
16359,167889,23980,2013,105606,Franklin, TN,1GCRKSE77DZ194241,Chevrolet,Silverado
16360,584987,10995,2012,50431,Manassas, VA,JM1BL1UF6C1534882,Mazda,Mazda34dr
16361,147416,30557,2016,31906,Missouri Valley, IA,1GCVKPEC8GZ257408,Chevrolet,Silverado
16362,329644,3150,2005,178331,Valdosta, GA,1FMYU93125KD85410,Ford,Escape4dr
16363,41389,25738,2008,81448,Tucson, AZ,WBSWD93518PY41816,BMW,3
16364,809040,13475,2011,96518,Columbus, OH,5TDZK3DC0BS018120,Toyota,Sienna5dr
16365,491199,10938,2010,67215,Greeley, CO,1J4NF1GB6AD620406,Jeep,Patriot4WD
16366,157988,34893,2015,15801,Kennesaw, GA,1GCVKRECXFZ220788,Chevrolet,Silverado
16367,427428,5995,2006,132152,Bayside, NY,5FNRL38886B024552,Honda,OdysseyTouring
16368,453070,7995,2008,79223,Roswell, NM,5NMSH13E18H204543,Hyundai,Santa
16369,217482,18999,2016,40538,Puyallup, WA,2C4RDGCGXGR330032,Dodge,Grand
16370,245097,7988,2013,43636,Fredericksburg, VA,1FADP3K20DL258798,Ford,FocusHatchback
16371,36255,26777,2014,54390,Arlington, VA,WBA3D5C52EKX96037,BMW,3
16372,59626,18697,2014,25080,Bakersfield, CA,KL4CJCSB5EB781081,Buick,EncoreLeather
16373,524182,12698,2016,51640,Oklahoma City, OK,5XXGT4L34GG002636,Kia,OptimaLX
16374,184781,44795,2015,28769,East Haven, CT,1GNSKBKC0FR176029,Chevrolet,Tahoe4WD
16375,243366,14959,2016,36366,Dallas, TX,3FA6P0H76GR390593,Ford,FusionSE
16376,364430,24988,2014,109160,Tallahassee, FL,1GTR1VECXEZ227462,GMC,Sierra
16377,572944,46096,2016,13002,Orland Park, IL,JTJBM7FX2G5126493,Lexus,GX
16378,617142,48991,2016,13342,Fort Worth, TX,4JGDA5JBXGA709675,Mercedes-Benz,GLEGLE350
16379,717002,33995,2016,16520,Fresno, CA,3C6TR5DT9GG294516,Ram,25004WD
16380,778018,13590,2012,89223,Lakewood, CO,2T3BF4DV7CW206257,Toyota,RAV44WD
16381,509373,19988,2011,83302,Clarksville, MD,1J4BA3H11BL625961,Jeep,Wrangler
16382,211338,19880,2017,4660,Santa Rosa, CA,3C4PDDBG6HT592409,Dodge,JourneySXT
16383,134957,17988,2017,15305,Friendswood, TX,1G1BF5SM2H7183708,Chevrolet,CruzeSedan
16384,389059,17335,2015,30477,Garden City, GA,1HGCR2F30FA050594,Honda,Accord
16385,324228,21995,2011,130334,Oklahoma City, OK,1FTFW1ET5BFD10985,Ford,F-1504WD
16386,775944,8000,2009,109128,Peoria, IL,JTDKB20U397838531,Toyota,Prius5dr
16387,796076,19819,2011,91955,Nashua, NH,5TDDK3EH4BS059533,Toyota,Highlander4WD
16388,310344,19195,2013,54003,Goldsboro, NC,2FMDK3JC4DBB69332,Ford,EdgeSEL
16389,133093,6981,2008,135150,Charlottesville, VA,1GNDV23W58D197077,Chevrolet,Uplander4dr
16390,182256,44335,2009,16790,Aurora, CO,1G1YZ26EX95105225,Chevrolet,Corvette2dr
16391,40903,31995,2014,14858,Columbia, SC,WBA5A5C58ED510519,BMW,5
16392,819723,30995,2014,29713,Santa Maria, CA,3TMLU4EN2EM151021,Toyota,TacomaDouble
16393,732619,22791,2017,4200,Chandler, AZ,4S3BNAB68H3011386,Subaru,Legacy2.5i
16394,616642,48994,2017,9517,Escondido, CA,4JGDA5JB8HA819609,Mercedes-Benz,GLEGLE
16395,580840,46995,2017,20552,Jackson, MS,1LN6L9SK4H5617688,Lincoln,ContinentalSelect
16396,510822,28594,2014,37179,Cornelius, NC,1C4BJWDG6EL121315,Jeep,Wrangler
16397,821291,34990,2016,35214,Princeton, WV,5TFCZ5AN5GX005108,Toyota,Tacoma4WD
16398,216595,16405,2015,64124,Fairfield, OH,3C4PDDBG2FT725230,Dodge,JourneySXT
16399,544293,23888,2017,11539,victorville, CA,KNDMB5C15H6233216,Kia,SedonaLX
16400,604259,6988,2002,77935,Florence, KY,WDBNG75JX2A225078,Mercedes-Benz,S-ClassS500
16401,216512,9900,2010,67800,OSSEO, MN,2D4RN5D11AR209606,Dodge,Grand
16402,711092,25999,2014,46396,Lafayette, IN,1C6RR7LT0ES430996,Ram,"1500SLT,"
16403,601574,28490,2015,26946,Plano, TX,55SWF4KB8FU015188,Mercedes-Benz,C-ClassC300
16404,189689,12919,2015,50633,Bossier City, LA,1C3CCCAB7FN661143,Chrysler,200Limited
16405,364759,32558,2015,34552,Puyallup, WA,1GKKVRKD7FJ187999,GMC,AcadiaAWD
16406,600573,25900,2014,36574,Wilmington, DE,WDDSJ4GB2EN118698,Mercedes-Benz,CLA-ClassCLA250
16407,494557,25963,2016,42612,Woodbury Heights, NJ,1C4PJMBS2GW178372,Jeep,Cherokee4WD
16408,627776,8995,2014,58369,Charlotte, NC,4A4AP3AU8EE004481,Mitsubishi,Outlander
16409,813320,36834,2015,25292,Pittsburgh, PA,5TDDKRFH5FS214713,Toyota,HighlanderAWD
16410,341096,45995,2015,60500,Denville, NJ,1FT8W3BTXFEB09426,Ford,Super
16411,170965,44995,2017,13282,Castroville, TX,3GCUKSECXHG228251,Chevrolet,Silverado
16412,752440,13898,2015,29336,Hoover, AL,2T1BURHE6FC306278,Toyota,CorollaL
16413,790475,14788,2012,103436,Buford, GA,5TDKK3DC9CS193369,Toyota,Sienna5dr
16414,376256,33991,2013,52340,Rockwall, TX,1GKS1EEFXDR249248,GMC,Yukon2WD
16415,737210,11795,2011,115343,Fayetteville, NC,JF2SHAHC1BH701285,Subaru,Forester4dr
16416,121109,20675,2015,21424,Ft. Lauderdale, FL,1GCNCPEH1FZ262683,Chevrolet,Silverado
16417,493408,18997,2016,31300,Leavenworth, KS,ZACCJBBT1GPC70128,Jeep,RenegadeLatitude
16418,223745,15995,2015,7410,Sanford, NC,1C3CDFBB6FD434545,Dodge,DartSXT
16419,45533,26995,2014,33305,Saratoga Springs, NY,WBA3N9C5XEK244712,BMW,4
16420,183961,53500,2015,6196,Madison, TN,1G1YK2D77F5101380,Chevrolet,CorvetteCoupe
16421,732567,9149,2012,101223,Fredericksburg, VA,JF1GJAD63CH011232,Subaru,Impreza
16422,597473,12900,2010,83095,Philadelphia, PA,WDDGF5GB9AR096098,Mercedes-Benz,C-Class4dr
16423,733548,20522,2015,35091,Lees Summit, MO,JF2SJADC9FH480888,Subaru,Forester2.5i
16424,405496,4995,2003,151062,Memphis, TN,1HGEM22903L020660,Honda,CivicEX
16425,291715,16033,2016,22484,Oneida, NY,1FADP3F2XGL307522,Ford,FocusSedan
16426,497052,8543,2008,147317,Maryville, MO,1J8GR48K18C177130,Jeep,Grand
16427,233471,32700,2015,19244,Miami, FL,1C4SDHCT9FC239412,Dodge,Durango2WD
16428,639198,14298,2015,51183,New Bern, NC,1N4AL3AP5FC427213,Nissan,Altima2.5
16429,160360,37795,2016,10,Houston, TX,1GCRCREC6GZ111678,Chevrolet,Silverado
16430,799001,16488,2008,109715,Camp Verde, AZ,3TMJU62N18M069602,Toyota,Tacoma2WD
16431,398583,10950,2010,101263,Doylestown, PA,1HGCP2F40AA024391,Honda,Accord
16432,232073,11995,2007,99470,Cottonwood, AZ,1D3HW22P77S169025,Dodge,Dakota4WD
16433,778515,22977,2016,30303,Madison, TN,JTMRJREV7GD001873,Toyota,RAV4
16434,651703,17966,2014,27628,New Braunfels, TX,1N4BL3AP5EC409667,Nissan,Altima3.5
16435,5913,5988,2005,181939,Colorado Springs, CO,JH4KB16555C002570,Acura,RLAutomatic
16436,452085,18279,2017,37809,North Little Rock, AR,5XYZTDLB8HG414202,Hyundai,Santa
16437,583999,8497,2012,82698,Dawsonville, GA,JM1BL1UF1C1542839,Mazda,Mazda34dr
16438,247408,13577,2016,18409,Fort Worth, TX,1FADP3K2XGL288847,Ford,FocusHatchback
16439,525664,17477,2017,23409,Knightdale, NC,5XXGT4L38HG124885,Kia,OptimaLX
16440,544465,6500,2010,115964,Fremont, CA,KNAFU4A24A5166500,Kia,Forte4dr
16441,793230,24699,2016,16415,AUSTIN, TX,JTDZN3EU5GJ050869,Toyota,Prius
16442,526805,12995,2014,39892,Manassas, VA,5XXGM4A71EG309617,Kia,OptimaLX
16443,185473,47988,2017,38176,Healdsburg, CA,1GNSKHKC4HR115790,Chevrolet,Suburban4WD
16444,686671,28930,2017,16609,Philadelphia, PA,5N1DR2MN9HC668068,Nissan,PathfinderSL
16445,361042,30988,2017,17001,Mt. Juliet, TN,1GKKNLLAXHZ173472,GMC,AcadiaFWD
16446,773596,11943,2011,71214,Danvers, MA,JTDKN3DU3B0257861,Toyota,Prius5dr
16447,810875,25990,2015,29654,Opelousas, LA,2T3YFREV8FW156592,Toyota,RAV44X2
16448,600424,25900,2015,34684,Elizabeth, NJ,55SWF4KB0FU030655,Mercedes-Benz,C-ClassC300
16449,328597,38990,2017,15940,Daytona Beach, FL,1FTEW1EG1HKC46314,Ford,F-150XL
16450,146618,29276,2016,19352,Avon, CT,1GCHTDE32G1179912,Chevrolet,ColoradoExtended
16451,781684,3995,1999,170511,Tallahassee, FL,4T1BF28K2XU085639,Toyota,Camry4dr
16452,67328,8750,2008,61335,Cuyahoga Falls, OH,1G4HD57218U149075,Buick,Lucerne4dr
16453,141905,6255,2005,182282,Buffalo, MN,1GNEK13T25R138449,Chevrolet,Tahoe4dr
16454,177242,45999,2017,31574,Vallejo, CA,1GNSCBKC6HR122394,Chevrolet,TahoeLT
16455,92843,9775,2014,48127,Bronx, NY,1G1PC5SB3E7221617,Chevrolet,Cruze1LT
16456,669057,21888,2017,20554,Olathe, KS,KNMAT2MV2HP507434,Nissan,RogueSV
16457,522434,7395,2015,39486,Doral, FL,KNADM4A31F6463340,Kia,RioSedan
16458,454706,17867,2014,26160,Downers Grove, IL,5XYZU3LB5EG224702,Hyundai,Santa
16459,24677,11308,2010,80762,Oklahoma City, OK,WBAWB3C55AP139169,BMW,3
16460,558942,28987,2014,25623,Santa Rosa, CA,JTHBK1GG4E2135861,Lexus,ES
16461,379390,11595,2015,35126,Bethlehem, PA,2HGFB2F51FH507739,Honda,Civic
16462,406608,21592,2016,8736,Sanford, FL,3CZRU5H77GM742827,Honda,HR-V2WD
16463,724073,8995,2011,101455,Clinton Township, MI,YS3FA7CYXB1309160,Saab,9-32dr
16464,249471,10979,2013,34686,Libertyville, IL,1FADP3F2XDL258432,Ford,FocusSedan
16465,353270,17989,2016,11517,Lima, OH,1GTH5AEAXG1136183,GMC,CanyonExtended
16466,39957,24900,2014,63072,Philadelphia, PA,5UXWX9C56E0D10356,BMW,X3xDrive28i
16467,92448,12000,2014,28587,Muncie, IN,1G1PC5SB2E7482656,Chevrolet,Cruze1LT
16468,711107,22972,2017,23179,Manahawkin, NJ,3C6TRVAG3HE531487,Ram,ProMaster
16469,374366,17900,2006,80548,Waterford, MI,1GTHG392561133053,GMC,Savana
16470,696779,28425,2017,24748,Elkhart, IN,5N1DR2MM2HC645299,Nissan,PathfinderSV
16471,617964,41385,2014,29013,San Juan Capistrano, CA,WDDLJ9BB2EA094726,Mercedes-Benz,CLS-ClassCLS550
16472,349246,54392,2017,8716,Baytown, TX,1FMJK1LT9HEA06903,Ford,Expedition
16473,798467,31485,2016,17423,Jacksonville, FL,5TFRM5F19GX106652,Toyota,Tundra
16474,259468,14500,2014,39012,Massillon, OH,1FMCU0F74EUA12623,Ford,EscapeS
16475,658205,20399,2014,33256,Monmouth Junction, NJ,1N4AA5AP8EC469617,Nissan,Maxima3.5
16476,795774,22991,2012,68344,New Port Richey, FL,5TFRY5F17CX116613,Toyota,Tundra
16477,95504,12587,2014,33495,Knoxville, TN,1G1PG5SB9E7313397,Chevrolet,CruzeLTZ
16478,534999,18995,2014,15073,Schenectady, NY,KNDPBCAC5E7605424,Kia,SportageLX
16479,64016,18000,2012,75875,Placerville, CA,5GAKVCED9CJ271792,Buick,EnclaveLeather
16480,797968,11000,2008,171311,Auburn, IN,5TEJU62N68Z499449,Toyota,Tacoma2WD
16481,437753,12987,2015,44792,Wichita, KS,5NPE24AF7FH209287,Hyundai,SonataSE
16482,443614,12990,2013,49825,Feasterville, PA,5NPDH4AE2DH370659,Hyundai,ElantraGLS
16483,794758,8995,2007,114776,Houston, TX,4T1BE46K77U128597,Toyota,Camry4dr
16484,169224,43499,2017,5041,Burlington, NJ,6G3F15RW2HL301488,Chevrolet,SSSedan
16485,666100,14988,2015,40244,Lauderdale Lakes, FL,JN8AE2KP7F9128790,Nissan,QuestSV
16486,819947,16693,2008,126070,San Marcos, TX,5TDZY64A68S005573,Toyota,SequoiaRWD
16487,301849,9900,2014,66400,Lowell, MA,1FADP3F20EL267853,Ford,FocusSedan
16488,70372,14995,2014,64137,Schaumburg, IL,1G6DE1E39E0121647,Cadillac,CTS
16489,593775,15900,2010,30473,Asheboro, NC,JM1NC2FF3A0205446,Mazda,MX5
16490,411945,25990,2016,27259,Santa Fe, NM,5J6RM4H98GL067745,Honda,CR-VTouring
16491,254552,16988,2015,18952,Gridley, CA,1FADP5AU2FL112145,Ford,C-Max
16492,714811,31230,2014,30242,Buford, GA,1C6RR7NT5ES201632,Ram,"1500Laramie,"
16493,32729,25888,2015,33342,Union City, GA,WBA3A5G52FNS89657,BMW,3
16494,2273,19997,2013,46425,Laurel, MD,19UUA9F5XDA000952,Acura,TLSH-AWD
16495,689718,27988,2014,52509,Franklin, TN,5N1AR2MM3EC713835,Nissan,PathfinderPlatinum
16496,100096,16477,2016,14861,Villa Park, IL,1G1BG5SM8G7279466,Chevrolet,CruzePremier
16497,518259,21491,2012,129125,Napa, CA,1C4BJWDG7CL282270,Jeep,Wrangler
16498,834403,3999,2008,112453,Chantilly, VA,3VWJZ71K58M110860,Volkswagen,Jetta
16499,109956,12999,2013,91197,Spencer, IN,2GNFLEE30D6162782,Chevrolet,EquinoxAWD
16500,776827,19654,2014,41832,Baltimore, MD,2T3RFREV2EW197027,Toyota,RAV44X4
16501,11566,13999,2010,45673,Las Vegas, NV,WAUEFAFL8AN050755,Audi,A44dr
16502,518913,31989,2017,7268,Glendale, MO,1C4BJWDG5HL553625,Jeep,Wrangler
